,target,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
1661,0,0.119012095,67,0,0.35436660299999995,4167.0,6,0,2,0,0.0
1662,0,0.67966155,33,1,0.209980002,10500.0,8,0,0,0,0.0
1663,0,0.027917136000000002,49,0,0.00479904,5000.0,4,0,0,0,1.0
1664,1,0.9990009990000001,57,0,0.120375925,5000.0,6,0,0,0,0.0
1665,0,0.01339206,45,0,0.628409676,3885.0,6,0,1,0,0.0
1666,1,0.189257825,62,0,389.0,,8,0,0,1,0.0
1667,1,0.145817572,45,0,0.325558147,3000.0,9,0,1,0,0.0
1668,1,0.484357022,48,0,0.33826600100000004,11014.0,7,0,1,0,1.0
1669,0,0.086492476,64,0,0.074734316,5833.0,8,0,1,0,1.0
1670,1,0.9999998999999999,47,0,0.303049422,4754.0,2,1,1,0,3.0
1671,0,0.0044847129999999995,52,0,0.104836531,3700.0,5,0,0,0,0.0
1672,1,0.40286650700000004,75,0,580.0,,4,0,0,0,0.0
1673,0,0.002745038,66,0,4855.0,,7,0,2,0,0.0
1674,1,0.788873039,40,0,0.214865709,1600.0,4,0,0,0,2.0
1675,1,0.75009996,33,1,0.340885221,6664.0,5,0,1,0,2.0
1676,1,1.005165806,40,3,0.690551575,6000.0,8,0,2,0,4.0
1677,1,0.9999998999999999,50,98,0.0,1350.0,0,98,0,98,0.0
1678,1,0.857544535,56,0,1.21695245,8222.0,14,0,3,0,2.0
1679,1,0.9670740329999999,54,0,709.0,,5,2,0,0,0.0
1680,0,0.010324045,39,0,0.0036411779999999997,3020.0,3,0,0,0,0.0
1681,1,0.9999998999999999,30,0,0.076863951,1300.0,3,0,0,1,0.0
1682,1,0.02559936,46,0,0.847424473,4600.0,12,0,2,0,0.0
1683,0,0.030125682,65,0,0.00839832,5000.0,10,0,0,0,0.0
1684,0,0.22733545300000002,72,0,0.146550493,7000.0,6,0,0,0,0.0
1685,0,0.090537495,42,0,0.42581314,7716.0,19,0,3,0,2.0
1686,0,0.0013808870000000001,91,0,0.0,2706.0,4,0,0,0,0.0
1687,1,0.104029991,36,0,0.21336760899999999,3500.0,4,1,0,0,0.0
1688,1,0.7988966470000001,54,3,0.586834419,4450.0,12,0,2,0,0.0
1689,1,1.0765051079999999,53,0,0.5105663570000001,1182.0,8,1,0,0,2.0
1690,1,0.326570236,61,0,0.161356329,3420.0,7,0,0,0,0.0
1691,0,0.142911704,42,0,0.029132908,5800.0,4,0,0,0,3.0
1692,1,0.8824067720000001,45,1,684.0,,3,0,0,0,0.0
1693,0,0.000414624,55,0,1273.0,,8,0,0,0,0.0
1694,1,0.0,52,0,0.591520165,2900.0,7,1,1,0,0.0
1695,0,0.544322434,69,1,0.429038587,1528.0,17,0,0,0,0.0
1696,0,0.00781901,77,0,0.006331223,3000.0,9,0,0,0,1.0
1697,0,0.689773566,45,0,0.581543035,7400.0,15,0,2,0,0.0
1698,0,0.063829787,94,0,34.0,,4,0,0,0,
1699,0,0.085731019,55,0,2600.0,,14,0,2,0,0.0
1700,1,0.934604905,27,1,0.019986676000000002,1500.0,2,1,0,1,0.0
1701,1,0.35006634600000003,47,0,0.707858428,5000.0,9,0,2,0,2.0
1702,1,0.9999998999999999,39,0,0.160865475,2125.0,1,0,0,1,3.0
1703,1,0.9999998999999999,44,1,0.339787633,1600.0,1,1,1,0,0.0
1704,1,0.681886352,45,0,0.49264093299999995,3600.0,3,2,1,0,0.0
1705,1,0.892788838,59,2,1.100557585,5200.0,10,0,3,0,2.0
1706,1,0.9999998999999999,31,0,0.193241314,2100.0,1,1,0,0,1.0
1707,0,0.733266671,56,0,0.48420631700000005,2500.0,11,0,1,0,0.0
1708,1,0.004188394000000001,73,0,0.328009663,7450.0,6,0,3,0,0.0
1709,0,0.200938063,57,0,1732.0,,15,0,1,0,0.0
1710,1,0.651624267,49,0,0.229144815,14300.0,19,0,2,0,3.0
1711,0,0.0,29,0,0.046520569000000005,2600.0,2,0,0,0,0.0
1712,0,0.29476732,43,0,0.140784018,5305.0,3,0,0,0,4.0
1713,0,0.008606299999999999,65,0,0.23516550600000002,19666.0,12,0,1,0,0.0
1714,1,0.191577578,29,0,0.5219769089999999,4936.0,9,0,2,0,2.0
1715,1,0.9630116190000001,39,2,3.1733986819999997,5916.0,19,0,12,0,2.0
1716,0,0.028726837,49,0,0.089022215,6166.0,8,0,0,0,1.0
1717,1,0.9907644259999999,36,2,0.361340457,4117.0,4,0,0,0,1.0
1718,1,0.052528199000000005,36,1,0.261836202,14932.0,11,0,1,0,2.0
1719,1,0.650047939,48,0,0.3122611,3400.0,15,0,0,0,3.0
1720,0,0.8814118590000001,41,0,1.6365113759999999,7383.0,7,0,5,0,2.0
1721,1,0.0,47,3,0.226155093,3700.0,10,1,0,1,0.0
1722,0,0.439677043,63,0,0.58984713,6933.0,10,0,3,0,0.0
1723,0,0.073451874,54,0,0.929400922,5424.0,11,0,2,0,2.0
1724,0,0.015358771,44,0,0.268224574,6803.0,5,0,1,0,2.0
1725,1,0.745309885,31,0,0.641213047,9166.0,16,0,2,0,1.0
1726,1,0.518839713,39,1,0.661335466,2500.0,7,0,1,0,0.0
1727,1,0.107817187,40,4,0.38362404200000005,9000.0,4,0,1,1,1.0
1728,1,0.430794677,55,0,0.11925383099999999,1500.0,10,2,0,0,0.0
1729,1,0.0160809,59,0,0.103226728,7003.0,21,0,0,3,0.0
1730,1,0.9601593629999999,49,1,0.16345036,4300.0,4,1,0,1,0.0
1731,1,0.04934817,68,1,1.353058776,2500.0,8,0,1,0,0.0
1732,0,0.171005944,49,0,0.36031984,2000.0,12,0,0,0,0.0
1733,1,0.45052369700000006,50,0,0.23029229399999998,5644.0,17,0,0,0,0.0
1734,0,0.197016377,29,0,0.08556588300000001,7315.0,3,0,1,0,2.0
1735,1,0.449930234,45,4,0.58591873,9572.0,20,0,3,1,2.0
1736,1,0.296279797,57,0,0.356989027,9750.0,18,0,4,0,3.0
1737,1,0.9999998999999999,53,0,173.0,,2,0,0,0,0.0
1738,0,0.080856124,28,0,0.442778611,2000.0,5,0,0,1,0.0
1739,0,0.37518700299999996,43,2,0.6730653870000001,5000.0,12,0,2,0,1.0
1740,1,0.090751779,59,3,0.61098991,7333.0,4,1,2,0,0.0
1741,1,0.8760918329999999,55,2,0.608607448,6900.0,30,0,2,0,0.0
1742,0,0.121187158,62,0,1708.0,,5,0,1,0,1.0
1743,0,0.0,74,0,0.0,4203.0,4,0,0,0,0.0
1744,0,0.9999998999999999,53,0,0.15185624,5063.0,3,1,0,0,1.0
1745,0,0.24562983800000002,49,0,492.0,0.0,5,0,0,0,3.0
1746,1,0.751696065,66,0,0.665256681,5200.0,10,1,1,0,1.0
1747,0,0.9999998999999999,52,1,1721.0,,5,3,0,0,0.0
1748,0,0.833940433,55,0,0.551157376,7300.0,10,0,3,0,1.0
1749,0,0.041599021,55,0,0.000147298,835040.0,8,0,0,0,0.0
1750,1,0.8176477940000001,34,0,0.648018093,8400.0,11,0,1,0,3.0
1751,1,0.0,33,0,0.591363455,2500.0,9,0,1,0,0.0
1752,1,0.9999998999999999,31,0,0.0,,0,0,0,0,0.0
1753,1,0.9999998999999999,46,1,0.673163418,2000.0,5,3,0,2,0.0
1754,1,0.815673731,50,2,29.61288531,3600.0,16,0,0,0,0.0
1755,1,0.937151835,49,0,0.266933267,4000.0,1,3,0,0,7.0
1756,0,0.221970196,49,0,273.0,,4,0,0,0,0.0
1757,0,0.038919619,43,0,4161.0,,7,0,1,0,0.0
1758,0,0.21920099199999998,48,0,0.46086041299999997,7600.0,12,0,1,0,1.0
1759,0,0.9999998999999999,38,2,284.0,,1,0,0,0,0.0
1760,1,0.0,50,2,0.541864534,4000.0,7,0,0,0,2.0
1761,0,0.029773239,60,0,0.139343033,6666.0,10,0,2,0,1.0
1762,1,1.316315205,34,1,173.0,,4,2,0,0,0.0
1763,1,1.5948103790000001,30,0,0.11457325300000001,5166.0,4,5,0,0,0.0
1764,0,0.417629356,72,0,0.40832862299999995,5306.0,7,0,1,0,0.0
1765,1,0.033427616,36,0,0.564356436,3938.0,11,0,1,0,0.0
1766,1,0.48930214,60,0,0.386519945,2907.0,9,0,1,0,0.0
1767,0,0.9999998999999999,58,0,0.07950488,4200.0,1,1,0,0,2.0
1768,0,0.586554695,28,0,0.24566210000000002,4379.0,6,0,0,0,0.0
1769,1,1.00379962,41,2,3217.0,,3,1,2,0,0.0
1770,1,1.014109347,45,1,611.0,,5,1,0,0,0.0
1771,1,0.870458838,32,3,1.1462463440000001,3076.0,14,0,2,1,0.0
1772,1,0.9999998999999999,32,0,280.0,,1,1,0,0,1.0
1773,0,0.78674263,57,0,0.544702942,5200.0,12,0,1,0,0.0
1774,1,1.001998002,23,0,0.134276562,3745.0,7,0,0,1,0.0
1775,1,0.9999998999999999,25,0,0.0,2500.0,0,1,0,0,0.0
1776,0,0.0,76,0,0.0,,3,0,0,0,1.0
1777,0,0.23822022199999998,46,0,0.152889539,4100.0,2,0,0,0,0.0
1778,1,0.624034125,56,0,1.259870065,2000.0,10,0,1,0,0.0
1779,0,0.9999998999999999,69,0,33.0,,1,0,0,0,0.0
1780,0,0.026613334,66,0,0.135051401,7100.0,8,0,1,0,1.0
1781,1,0.71138756,28,0,0.10307564400000001,2405.0,5,0,0,0,1.0
1782,0,0.664369732,59,1,0.430877079,6133.0,17,0,2,0,1.0
1783,1,1.055625509,55,1,0.46831472,7968.0,21,0,1,2,0.0
1784,1,0.0,29,0,0.41405002700000004,1878.0,6,0,0,1,0.0
1785,1,1.00619876,29,0,0.43685438200000004,3000.0,8,0,0,1,1.0
1786,0,0.03522305,53,0,0.598850287,4000.0,8,0,1,0,2.0
1787,1,0.253444248,52,1,0.41671527399999997,12000.0,15,0,1,0,0.0
1788,1,0.270273021,47,0,0.7938596490000001,2735.0,15,0,2,0,3.0
1789,1,0.0,24,0,0.287769784,2501.0,7,0,0,0,0.0
1790,1,0.9999998999999999,65,1,702.0,,3,1,0,0,0.0
1791,0,0.457863553,53,0,2482.0,,9,0,2,0,0.0
1792,1,0.326570236,61,0,0.161356329,3420.0,7,0,0,0,0.0
1793,0,0.041611112,55,0,0.11343184099999999,9000.0,9,0,1,0,3.0
1794,0,0.027151547999999998,55,1,0.096263976,11000.0,17,0,1,0,0.0
1795,1,1.017013412,56,2,0.920886764,4600.0,12,4,1,2,0.0
1796,1,0.331394741,34,2,0.39609597399999996,7376.0,6,0,2,1,1.0
1797,0,0.055135975,59,0,0.363221389,6133.0,12,0,1,0,1.0
1798,0,1.533346665,59,0,0.892994242,2083.0,8,0,2,0,0.0
1799,0,0.070245062,39,0,0.019371973,6400.0,8,0,0,0,2.0
1800,0,0.7878510120000001,36,0,0.102871683,2750.0,3,0,0,0,0.0
1801,1,0.15662327199999998,43,2,0.8639175259999999,2424.0,11,2,1,1,3.0
1802,0,0.14289738300000002,68,0,0.38542241899999996,9054.0,7,0,2,0,0.0
1803,1,0.893510815,54,1,0.05426945,5269.0,6,1,0,0,0.0
1804,1,0.9999998999999999,29,0,58.0,0.0,2,0,0,0,0.0
1805,0,0.116054191,43,0,0.483175388,7280.0,17,0,2,0,2.0
1806,0,0.022750929,53,0,0.660339155,3950.0,10,0,1,0,0.0
1807,1,0.9999998999999999,46,0,0.7167019029999999,1891.0,3,3,1,0,1.0
1808,1,0.914811358,62,1,0.7071881609999999,945.0,9,0,0,0,0.0
1809,0,0.123108823,58,0,0.032549729,9400.0,13,0,0,0,1.0
1810,1,0.330827068,43,1,0.17078147300000002,4900.0,5,1,0,1,0.0
1811,0,0.19234041699999999,36,0,0.326660059,5044.0,16,0,1,0,1.0
1812,0,0.593946005,46,2,0.251019918,12500.0,9,1,2,1,1.0
1813,0,0.155197225,43,1,0.706658668,5000.0,10,0,1,0,1.0
1814,0,0.026351391000000002,42,0,0.43563165200000004,10804.0,4,0,2,0,2.0
1815,1,0.23194962100000002,58,1,0.7645962209999999,11800.0,20,0,3,0,1.0
1816,1,0.999613153,54,2,0.27112148,6000.0,4,1,1,0,0.0
1817,1,0.268794363,57,0,0.968189428,4180.0,11,0,3,0,0.0
1818,0,0.12883435599999998,61,0,0.623308054,10416.0,21,0,3,0,0.0
1819,0,0.010757602,80,0,8.0,1.0,14,0,0,0,0.0
1820,1,0.9999998999999999,47,2,0.130512408,5600.0,6,0,0,1,0.0
1821,1,0.537333041,54,0,0.048878027000000004,4500.0,6,1,0,0,1.0
1822,0,0.9999998999999999,27,0,0.069513857,2200.0,3,0,0,0,0.0
1823,0,0.040950148,82,0,0.69870484,2933.0,10,0,0,0,0.0
1824,0,0.579950004,41,0,2195.0,,9,0,1,0,0.0
1825,0,0.081035407,30,0,0.398228824,7000.0,9,0,2,0,0.0
1826,0,0.0,53,0,0.207016742,17500.0,8,0,2,0,3.0
1827,1,1.00059996,35,1,0.630325815,3191.0,8,0,1,1,0.0
1828,1,0.612181958,36,3,0.23194341,2685.0,7,1,0,1,1.0
1829,0,0.0,68,0,0.0,,3,0,0,1,
1830,0,0.0044410429999999996,62,0,1269.0,,14,0,1,0,0.0
1831,1,0.7759303559999999,31,0,5971.0,,12,0,3,0,0.0
1832,0,0.297063072,58,0,0.222759822,5166.0,9,0,1,0,2.0
1833,1,1.012164639,37,3,0.333666583,4000.0,11,0,0,0,2.0
1834,0,0.072246388,54,0,0.30140445,6336.0,3,0,1,0,0.0
1835,0,0.660159814,41,0,0.617156287,8509.0,11,0,1,0,3.0
1836,1,0.246203038,26,1,0.120432085,4350.0,4,2,0,0,1.0
1837,1,0.9999998999999999,31,0,0.017414766,4076.0,1,0,0,0,0.0
1838,1,1.0066445179999999,55,0,265.0,,4,1,0,0,0.0
1839,0,0.101163635,36,0,0.443399,3400.0,10,0,1,0,2.0
1840,0,0.11255623599999999,47,0,0.10903759,3750.0,16,0,0,0,0.0
1841,0,0.130816506,78,0,1298.0,,12,0,3,0,0.0
1842,0,0.01173732,53,0,10.0,,2,0,0,0,4.0
1843,0,0.302420302,34,0,0.417173103,5100.0,11,0,0,0,1.0
1844,0,0.0,71,1,7027.0,,24,0,4,0,0.0
1845,1,0.089018074,65,1,0.45127436299999996,2000.0,14,0,0,0,1.0
1846,1,0.168541252,38,1,0.26881874,7000.0,12,0,1,0,1.0
1847,1,0.305976358,69,2,0.569913773,8581.0,15,0,1,0,0.0
1848,1,0.5272480589999999,42,0,0.459423429,6000.0,6,0,2,0,2.0
1849,0,0.616566011,49,0,1.210438645,1800.0,13,0,2,0,0.0
1850,1,0.577800076,47,0,0.366492626,10916.0,11,0,1,0,1.0
1851,0,0.557515279,70,0,0.320534796,2916.0,7,0,1,0,0.0
1852,0,0.002585998,71,0,0.07612442,23500.0,12,0,1,0,0.0
1853,1,1.092202389,40,3,0.531131479,6327.0,8,1,2,3,0.0
1854,0,0.9999998999999999,62,0,0.003512564,3700.0,1,0,0,0,0.0
1855,1,0.9999998999999999,46,0,2563.0,,3,2,1,1,0.0
1856,0,0.7043026109999999,75,0,1379.0,,6,0,1,0,0.0
1857,1,0.555067768,43,0,1.602958816,2500.0,12,0,2,1,0.0
1858,1,0.9999998999999999,31,0,0.375423588,18000.0,5,0,4,0,2.0
1859,1,1.038580118,55,1,0.821978022,3184.0,7,4,1,0,1.0
1860,0,0.04451231,71,0,49.0,,7,0,0,0,0.0
1861,1,0.9927817879999999,29,1,108.0,,3,2,0,1,0.0
1862,0,0.632857398,59,0,0.376379691,8153.0,14,0,1,0,0.0
1863,1,1.313373253,32,1,0.005065315999999999,3750.0,3,1,0,0,2.0
1864,0,0.0017020820000000002,37,0,0.09998507699999999,6700.0,12,0,0,0,0.0
1865,0,0.104059729,29,0,1.25883613,2800.0,6,0,2,0,1.0
1866,0,0.9999998999999999,30,0,0.042789757000000005,5935.0,6,4,0,0,0.0
1867,1,0.593625498,35,0,0.001154468,4330.0,14,3,0,0,0.0
1868,0,0.579460411,48,0,5436.0,,11,0,4,0,1.0
1869,1,0.64940239,25,0,7.0,,2,1,0,0,0.0
1870,1,0.04169583,38,1,0.471473944,8500.0,7,1,4,0,0.0
1871,1,0.38563298,28,2,0.126919386,4167.0,5,0,0,0,1.0
1872,1,0.927679585,57,0,0.443262974,6300.0,12,2,1,0,0.0
1873,0,0.087844594,42,0,0.11169582900000001,7600.0,2,0,1,0,0.0
1874,0,0.39928120100000003,79,0,0.02946392,7330.0,7,0,0,0,0.0
1875,1,0.0,58,2,1.501248959,1200.0,7,3,0,0,0.0
1876,0,0.035666597,69,1,0.282239254,3000.0,10,0,0,0,0.0
1877,0,0.888111888,35,1,0.148170366,1666.0,9,0,0,0,0.0
1878,0,0.021653175,63,0,0.166440875,15500.0,14,0,2,0,1.0
1879,1,0.957967745,52,2,0.379329846,14145.0,20,1,2,0,3.0
1880,0,0.048759962000000004,41,0,1931.0,,9,0,2,0,2.0
1881,1,0.47631559700000003,58,1,0.37674562100000003,12960.0,16,1,2,0,1.0
1882,1,0.40648740299999997,35,0,0.339251853,5800.0,6,0,1,0,0.0
1883,1,1.039456937,60,3,0.331183441,6666.0,14,1,2,0,1.0
1884,1,0.74690124,56,0,0.7905460470000001,2453.0,10,0,2,0,0.0
1885,1,0.9999998999999999,34,0,0.299435028,2300.0,7,3,0,0,0.0
1886,0,0.16732217900000002,59,0,1758.0,,5,0,1,0,0.0
1887,1,0.41998326799999997,71,1,0.375204508,5500.0,12,1,2,0,0.0
1888,0,0.104238452,58,0,0.11035694800000001,16500.0,8,0,1,0,3.0
1889,0,0.37062937100000004,52,0,910.0,,5,0,1,0,2.0
1890,0,0.0,45,0,0.39175257700000005,3200.0,4,0,1,0,2.0
1891,1,0.097995334,48,0,0.179691015,6666.0,4,0,2,0,0.0
1892,0,0.0,38,0,0.22995992,1995.0,4,0,0,0,3.0
1893,0,0.14801573099999998,45,0,0.323279453,6000.0,7,0,3,0,2.0
1894,0,0.147319305,57,0,0.5174220589999999,11450.0,15,0,4,0,0.0
1895,0,0.066932912,44,0,774.0,,4,0,0,0,0.0
1896,1,0.9999998999999999,44,98,0.037367158,2916.0,0,98,0,98,2.0
1897,0,0.9232957070000001,66,0,0.523213354,1916.0,9,0,2,1,0.0
1898,0,0.005517836,62,1,1647.0,,5,0,1,0,
1899,0,0.13665176199999998,41,0,0.45829301299999997,5166.0,8,0,1,1,1.0
1900,0,0.069575428,49,0,0.011664237,4800.0,13,0,0,0,1.0
1901,0,0.598160736,27,0,0.305446378,1780.0,7,0,0,0,1.0
1902,1,0.0054492230000000004,63,0,0.482445943,4300.0,21,0,1,0,0.0
1903,0,0.478622083,72,0,0.747679124,4200.0,11,0,1,0,0.0
1904,1,0.384795705,67,1,3834.0,,19,0,1,0,0.0
1905,0,0.328233588,55,0,3223.0,,8,0,2,0,0.0
1906,0,0.204412295,42,0,0.50010636,4700.0,6,0,2,0,2.0
1907,0,0.264878839,60,0,0.305337195,9667.0,7,0,2,0,1.0
1908,1,0.891826747,32,0,0.19217951600000002,4500.0,11,0,0,0,2.0
1909,0,0.438481445,40,0,0.45648855,4584.0,7,0,1,0,3.0
1910,0,0.008871614,72,0,0.002829612,13075.0,17,0,0,0,1.0
1911,1,0.484648087,69,4,0.021958243,8333.0,7,3,1,1,0.0
1912,0,0.241924415,54,0,0.516206897,2899.0,15,0,1,0,0.0
1913,0,0.002047011,63,0,0.216258702,8905.0,10,0,1,0,0.0
1914,1,0.9999998999999999,39,1,0.132871744,3032.0,1,0,0,0,1.0
1915,1,0.47560065700000004,27,0,0.231441048,2289.0,2,0,0,0,0.0
1916,0,0.20275981399999998,40,1,1061.0,,9,0,0,0,3.0
1917,1,0.365547546,82,1,0.21829695100000002,6000.0,16,0,0,0,0.0
1918,1,0.945091514,63,0,0.572636434,1300.0,4,1,0,1,0.0
1919,1,0.961259685,41,2,0.019997058999999998,6800.0,9,1,0,1,3.0
1920,0,0.9999998999999999,30,0,0.157921039,2000.0,1,0,0,0,1.0
1921,1,0.386169548,26,3,0.5262753139999999,3900.0,11,4,0,0,0.0
1922,0,0.182397355,65,0,0.463764591,4111.0,7,0,1,0,1.0
1923,1,0.8770764120000001,51,0,0.081326155,3528.0,3,3,0,0,0.0
1924,0,0.181553751,36,0,0.266393443,4879.0,7,0,0,0,2.0
1925,0,0.012797706,81,0,0.226171962,4500.0,6,0,1,0,0.0
1926,1,1.0439121759999999,50,0,0.083194676,600.0,2,0,0,0,0.0
1927,1,0.860416229,36,2,0.407269723,2420.0,9,0,1,2,1.0
1928,0,2231.0,51,2,1.805548613,4000.0,12,0,5,0,0.0
1929,0,0.75209586,55,1,0.237576242,10000.0,10,0,1,0,0.0
1930,1,0.110377512,51,0,0.619532199,6583.0,12,0,3,0,0.0
1931,1,0.71314741,34,1,0.026140441,1950.0,2,0,0,0,1.0
1932,1,1.051749485,29,4,0.91145387,3500.0,11,2,1,0,1.0
1933,0,0.519931802,67,0,0.261601456,2197.0,5,0,0,0,0.0
1934,1,0.6687217,41,2,0.631675201,8201.0,15,0,3,0,2.0
1935,1,0.641697878,46,2,0.102651459,6750.0,2,0,0,0,1.0
1936,1,0.9999998999999999,28,0,206.0,0.0,1,2,0,0,0.0
1937,0,0.198823096,63,1,0.36031944899999996,6385.0,25,0,1,0,0.0
1938,0,0.9999998999999999,29,0,0.093391856,4100.0,3,0,0,0,0.0
1939,0,0.10953391400000001,44,0,0.175018333,45000.0,9,0,2,0,4.0
1940,0,0.8876905909999999,36,5,0.442889278,4000.0,11,0,0,2,0.0
1941,1,0.7520564040000001,38,1,0.023323615,2400.0,4,0,0,0,2.0
1942,0,0.001849954,62,0,0.06765521,35000.0,15,0,1,0,1.0
1943,0,0.80454206,44,0,0.509927153,7000.0,8,0,1,0,2.0
1944,1,0.31590974,49,2,367.0,,3,0,0,0,0.0
1945,0,0.0,50,0,0.49375128,4880.0,9,0,1,0,0.0
1946,1,0.0,59,0,1293.0,,2,0,1,0,
1947,0,0.9999998999999999,30,0,0.0,3100.0,0,2,0,0,0.0
1948,0,0.105948561,31,0,68.0,,2,0,0,0,0.0
1949,1,0.9999998999999999,49,0,0.7193859340000001,2800.0,5,0,2,0,0.0
1950,0,0.01158824,76,0,0.056269637000000004,3500.0,5,0,0,0,1.0
1951,0,0.021996334,64,0,0.049557522,2259.0,5,0,0,0,1.0
1952,1,0.9999998999999999,82,0,0.037814294,5050.0,1,0,0,0,0.0
1953,0,0.0,37,1,0.358527331,9750.0,6,0,2,0,2.0
1954,1,0.264662369,74,0,0.47717842299999996,2650.0,11,0,0,0,0.0
1955,0,0.0,38,0,1277.0,0.0,5,0,1,0,1.0
1956,1,0.537417139,38,1,2748.0,,5,3,1,3,0.0
1957,1,1.0033222590000002,34,0,0.09305760699999999,2030.0,4,1,0,0,1.0
1958,1,0.9999998999999999,54,0,0.228402866,2372.0,2,0,0,1,0.0
1959,1,0.915080014,61,0,0.913833848,5500.0,11,1,0,0,0.0
1960,1,0.224289651,54,1,0.08676251900000001,4033.0,6,0,0,1,1.0
1961,1,0.5175725179999999,53,1,0.304592315,3200.0,11,0,0,0,1.0
1962,0,0.522189153,70,0,0.30186125199999997,11819.0,12,0,1,0,0.0
1963,0,0.015972515,59,0,1737.0,,10,0,1,0,1.0
1964,1,0.986554622,42,0,1804.0,,4,1,1,1,0.0
1965,1,0.513466551,32,0,0.028048597999999998,6666.0,7,1,0,0,1.0
1966,0,0.9805570990000001,43,0,3066.0,,6,0,1,0,0.0
1967,0,0.0,49,1,0.28911956899999997,2600.0,8,0,0,0,1.0
1968,1,0.233234219,65,0,0.493948005,9500.0,10,0,3,0,0.0
1969,1,0.570408455,49,0,596.0,,1,3,0,0,0.0
1970,1,0.015483371999999999,51,1,2831.0,,7,0,1,0,0.0
1971,0,0.009848727,48,0,0.386927615,10678.0,19,0,2,0,2.0
1972,0,0.0,64,0,0.433193965,5500.0,4,0,1,0,0.0
1973,0,0.0,35,0,0.106204584,5366.0,3,0,0,0,1.0
1974,1,0.991668123,66,7,0.6601551,10186.0,7,2,2,0,2.0
1975,0,0.449828691,55,0,0.294037799,9576.0,7,0,1,0,1.0
1976,0,0.007785158,53,0,0.0013824879999999999,2169.0,2,0,0,0,0.0
1977,0,0.057832994000000006,73,0,0.009359250999999999,4166.0,6,0,0,0,0.0
1978,1,0.7354737579999999,58,2,0.824497768,3583.0,13,0,3,0,1.0
1979,1,0.9999998999999999,48,1,0.8071928070000001,1000.0,3,0,1,0,2.0
1980,1,0.84303351,33,1,0.150283239,3000.0,5,0,0,0,0.0
1981,0,0.0,57,0,0.0,5000.0,3,0,0,0,0.0
1982,1,0.5052784,62,0,0.414859252,6500.0,23,0,0,0,2.0
1983,0,0.0,69,0,0.20034995600000002,8000.0,11,0,1,0,0.0
1984,0,0.084094061,29,0,0.496013593,7650.0,7,0,1,0,0.0
1985,0,0.023326186000000002,67,0,1830.0,,5,0,2,0,0.0
1986,0,0.166917517,59,0,0.266751755,4700.0,11,0,1,0,0.0
1987,0,0.227731911,69,0,0.655825703,3166.0,8,0,1,0,0.0
1988,1,0.668812497,55,1,0.32150282199999997,6733.0,12,0,1,0,3.0
1989,0,0.005290151999999999,71,0,0.004555049,9000.0,5,0,0,0,0.0
1990,1,0.752144448,28,0,0.33325672300000003,4350.0,9,0,0,0,0.0
1991,0,0.101953214,48,0,0.664159223,6380.0,13,0,4,0,0.0
1992,1,0.9999998999999999,50,0,0.081739667,3241.0,3,0,0,1,0.0
1993,0,0.0,41,0,0.144525547,3424.0,4,0,0,0,1.0
1994,0,0.14519320900000002,56,0,0.10505319099999999,4511.0,6,0,0,0,0.0
1995,1,0.0,29,1,0.040060469,3968.0,1,2,0,0,1.0
1996,1,1.033870072,40,0,0.2064,6249.0,4,0,1,0,0.0
1997,0,0.427957199,47,0,0.59749383,5266.0,18,0,3,0,0.0
1998,0,0.0,61,0,0.052662255,29166.0,7,0,0,0,2.0
1999,0,0.256335988,34,0,2422.0,,4,0,1,0,2.0
2000,0,0.143181255,55,0,0.378243275,4200.0,12,0,3,0,0.0
2001,0,0.396255211,32,0,0.244972578,2187.0,5,0,0,0,1.0
2002,1,1.002666222,34,4,2684.0,,9,0,1,0,0.0
2003,1,0.032786885,46,2,0.459135216,4000.0,14,1,2,1,1.0
2004,1,0.972867798,40,2,0.48045809899999997,5500.0,16,0,0,1,3.0
2005,0,0.006144985,35,0,1486.0,,5,0,1,0,0.0
2006,1,0.15859664699999998,33,0,0.7020161070000001,18500.0,36,0,13,0,0.0
2007,1,0.931133608,47,1,0.50429914,5000.0,6,3,1,0,2.0
2008,0,0.038920297,73,0,202.0,,5,0,1,0,0.0
2009,1,0.797666788,28,0,0.287599602,4015.0,6,0,0,0,0.0
2010,1,0.9415474540000001,50,4,1360.0,,8,0,0,2,0.0
2011,0,0.348601428,46,0,0.6471070320000001,6100.0,11,0,1,0,1.0
2012,1,0.6946631670000001,40,0,0.35720045200000006,6200.0,4,4,2,1,1.0
2013,1,0.283079658,65,1,0.7451102140000001,3220.0,2,2,1,1,3.0
2014,1,0.9999998999999999,41,1,71.0,,5,2,0,1,4.0
2015,1,0.0,29,0,0.006423983,1400.0,1,2,0,1,1.0
2016,1,0.9999998999999999,49,5,0.443625946,9773.0,8,1,1,1,0.0
2017,1,0.982265266,29,0,0.137353963,9500.0,7,0,0,0,2.0
2018,1,0.91476021,40,1,0.192740363,6666.0,7,0,1,0,0.0
2019,0,0.9999998999999999,81,0,809.0,,1,0,1,0,
2020,1,0.9746812220000001,39,1,4340.0,,12,0,3,0,0.0
2021,0,0.0396323,45,0,0.399280036,6666.0,10,0,2,0,2.0
